book_id,author,book_title,book_wiki_url,count,adaptations,isbn,oclc,valid_identifier,metadata_updated,number_of_pages,subject_places,subjects,publish_date,publish_places,goodreads,gc_title,gc_language_code,gc_average_rating,gc_format,gc_ratings_count,gc_text_reviews_count,title,gc_authors
b_0394584082_20320080,Robert Ludlum,The Bourne Ultimatum,https://en.wikipedia.org/wiki/The Bourne Ultimatum,1,['The Bourne Ultimatum'],0394584082,20320080,True,True,611.0,,"['Jason Bourne (Fictitious chara', 'American Adventure stories', 'Accessible book', 'Terrorists', 'United States. Central Intelli', 'Fiction', 'United States', 'Terrorists x Fiction', 'Adventure stories', 'Protected DAISY', 'American Spy stories', 'Spy stories', 'Internet Archive Wishlist']",,['New York'],625113,"The Bourne Ultimatum (Jason Bourne, #3)",eng,4.05,Hardcover,303,33,The Bourne ultimatum,
b_038560940_62132588,John Boyne,The Boy in the Striped Pyjamas,https://en.wikipedia.org/wiki/The_Boy_in_the_Striped_Pyjamas,0,[],038560940,62132588,True,False,,,,,,,,,,,,,,
b_0394402677_1818465,Ira Levin,The Boys from Brazil (novel),https://en.wikipedia.org/wiki/The_Boys_from_Brazil_(novel),0,[],0394402677,1818465,True,True,,"['Brazil', 'Vienna', 'San Paolo', 'Congonhas Airport']","['delusions of grandeur', 'concentration camps', 'World War II', 'ODESSA', 'civil servants', 'cloning', 'Holocaust', 'Nazi hunters', 'Fiction', 'Accessible book', 'Protected DAISY', 'Science fiction', 'Suspense fiction', 'Clones and cloning', 'Antisemitism', 'Nazis', 'In library', 'Modern fiction']",1976,"['New York, USA']",99894,The Boys from Brazil,eng,4.06,Hardcover,28994,521,The Boys from Brazil,
b_0292747330_4622973,Tom Lea,The Brave Bulls,https://en.wikipedia.org/wiki/The_Brave_Bulls,0,[],0292747330,4622973,True,True,270.0,['Mexico'],"['Fiction', 'Bullfighters', 'Bullfights']",2002,['Austin'],1627737,The Brave Bulls,eng,3.77,Paperback,18,4,The brave bulls,
b_0826304486_3090133,Edward Abbey,The Brave Cowboy,https://en.wikipedia.org/wiki/The_Brave_Cowboy,0,[],0826304486,3090133,True,True,277.0,,"['Protected DAISY', 'Accessible book', 'In library']",1977,['Albuquerque'],4700796,The Brave Cowboy: An Old Tale in a New Time,eng,3.88,Paperback,21,3,The brave cowboy,
b_9780888994165_47120972,Deborah Ellis,The Breadwinner (novel),https://en.wikipedia.org/wiki/The_Breadwinner_(novel),0,[],9780888994165,47120972,True,False,,,,,,,,,,,,,,
b_0394417801_,James A. Michener,The Bridges at Toko-Ri (novel),https://en.wikipedia.org/wiki/The_Bridges_at_Toko-Ri_(novel),0,[],0394417801,,True,True,,"['Yokohama', 'Korea']","['Korean War, 1950-1953', 'Fiction', 'United States Navy', 'Korean War']","July 12, 1953",,894298,The Bridges at Toko Ri,,4.02,Hardcover,5,2,Bridges at Toko Ri,
b_044651652_24246926,Robert James Waller,The Bridges of Madison County,https://en.wikipedia.org/wiki/The_Bridges_of_Madison_County,0,[],044651652,24246926,True,False,,,,,,,,,,,,,,
b_9129408652_2012524,Astrid Lindgren,The Brothers Lionheart,https://en.wikipedia.org/wiki/The_Brothers_Lionheart,0,[],9129408652,2012524,True,True,227.0,,"['In library', 'Death', 'Brothers', 'Fiction', 'Fantasy', 'Protected DAISY', ""Children's stories, Swedish""]",1973,['Stockholm'],,,,,,,,Brö derna Lejonhjärta.,
b_0394867165_10046060,Dr. Seuss,The Butter Battle Book,https://en.wikipedia.org/wiki/The_Butter_Battle_Book,0,[],0394867165,10046060,True,True,48.0,,"['Picture books', ""Children's stories, American"", 'Accessible book', 'Fiction', 'Stories in rhyme', 'Protected DAISY', 'Juvenile fiction', 'War', 'Internet Archive Wishlist']",1984,['New York'],225182,Butter Battle Bk-Ltd,,4.18,Hardcover,22,5,The butter battle book,
b__28228581,Jack London,The Call of the Wild,https://en.wikipedia.org/wiki/The_Call_of_the_Wild,0,[],,28228581,True,False,,,,,,,,,,,,,,
b_9780717260591_304833,Dr. Seuss,The Cat in the Hat,https://en.wikipedia.org/wiki/The_Cat_in_the_Hat,0,[],9780717260591,304833,True,False,,,,,,,,,,,,,,
b_0224016288_,Ian McEwan,The Cement Garden,https://en.wikipedia.org/wiki/The_Cement_Garden,0,[],0224016288,,True,True,138.0,"['England', 'Inglaterra']","['In library', 'Orphans', 'Fiction in English', 'Fiction', 'Ficción', 'Huérfanos', 'Abandoned children', 'English fiction']",1978,['London'],310918,The Cement Garden,eng,3.55,Hardcover,12,2,The cement garden,
b_0385424728_30075172,John Grisham,The Chamber (novel),https://en.wikipedia.org/wiki/The_Chamber_(novel),0,[],0385424728,30075172,True,True,486.0,"['Mississippi', 'Greenville', 'Chicago', 'Mississippi State Prison', 'Parchman', 'Memphis']","['alcoholism', 'loyalty oaths', 'pardons', 'governors', 'trials', 'FBI', 'capital punishment', 'gas chambers', 'pro bono publico', 'law firms', 'legal fiction', 'thriller fiction', 'civil rights movements', 'death row inmates', 'bombings', 'fiction', 'legal stories', 'Mystery', ""Ligues des droits de l'homme"", 'In library', 'Literature', 'Condamnés à mort', 'Ku Klux Klan', 'Accessible book', 'OverDrive', 'Attentats à la bombe', 'Protected DAISY', 'Romans, nouvelles', 'Thriller', 'Internet Archive Wishlist', 'Ku Klux Klan (1915- )', 'Fiction', 'Civil rights movements', 'Bombings', 'Death row inmates', 'Legal stories', 'Ku Klux Klan (1915- ) -- Ficti', 'Bombings -- Mississippi -- Gre', 'Death row inmates -- Mississip', 'Civil rights movements -- Miss', 'Greenville (Miss.) -- Fiction.']",1994 06,"['New York, USA']",337037,The Chamber,eng,3.78,Hardcover,817,54,The Chamber,
b_0385272537_234219381,Robert Ludlum,The Chancellor Manuscript,https://en.wikipedia.org/wiki/The_Chancellor_Manuscript,0,[],0385272537,234219381,True,False,,,,,,,,,,,,,,
b_0679418733_26214321,P.D. James,The Children of Men,https://en.wikipedia.org/wiki/The_Children_of_Men,0,[],0679418733,26214321,True,True,241.0,['Oxford (England)'],"['End of the world', 'Fiction', 'Fiction in Italian', 'History teachers', 'Male Infertility', 'Twenty-first century', 'Science fiction', 'Protected DAISY', 'In library', 'Accessible book']",1993,['New York'],77223,The Children of Men,eng,3.68,Hardcover,842,187,The  children of men,
b_0394828054_722968,Robert Cormier,The Chocolate War,https://en.wikipedia.org/wiki/The_Chocolate_War,0,[],0394828054,722968,True,True,253.0,,"['In library', 'Gangs', 'Juvenile fiction', 'Fiction in English', 'Preparatory school students', 'Fiction', 'High schools', 'open_syllabus_project', 'Protected DAISY', 'Schools', 'Accessible book', 'Internet Archive Wishlist']",1997,['New York'],838771,The Chocolate War,eng,3.48,Hardcover,145,22,The chocolate war,
b_068803036_1003368413,John Irving,The Cider House Rules,https://en.wikipedia.org/wiki/The_Cider_House_Rules,0,[],068803036,1003368413,True,False,,,,,,,,,,,,,,
b_0450010414_,A.J. Cronin,The Citadel (novel),https://en.wikipedia.org/wiki/The_Citadel_(novel),0,[],0450010414,,True,True,352.0,['London (England)'],"['Physicians', 'Fiction', 'English fiction', 'Accessible book', 'Protected DAISY', 'In library', 'Physicians -- Fiction.']",1972,['London'],5081816,The Citadel,,4.16,,1,0,The citadel,
b_0375822739_50166630,Jeanne DuPrau,The City of Ember,https://en.wikipedia.org/wiki/The_City_of_Ember,0,[],0375822739,50166630,True,True,270.0,,"['Accessible book', 'Protected DAISY', 'Fantasy', 'Juvenile fiction', 'Fantasy fiction', 'Occupations', 'Good and evil', 'Messengers', 'Fiction']",2003,['New York'],,,,,,,,The city of Ember,
b_0517542021_6277166,Jean M. Auel,The Clan of the Cave Bear,https://en.wikipedia.org/wiki/The_Clan_of_the_Cave_Bear,0,[],0517542021,6277166,True,True,468.0,['Europe'],"['Neanderthals', 'shamanism', 'sign language', 'taboos', 'prehistoric fiction', 'epic', 'epic fiction', 'prehistoric man', 'epic literature', 'historical fiction', 'In library', 'Popular Print Disabled Books', 'Open Library Staff Picks', 'Accessible book', 'Fiction in English', 'Prehistoric peoples', 'Fiction', 'Protected DAISY', 'Large type books', 'Women', 'American fiction', 'Ayla (Fictitious character)', 'Glacial epoch']",,['New York'],1296,"The Clan of the Cave Bear (Earth's Children, #1)",eng,4.04,Hardcover,475,63,The Clan of the Cave Bear,
b_0151191530_8221433,Alice Walker,The Color Purple,https://en.wikipedia.org/wiki/The Color Purple,1,['The Color Purple'],0151191530,8221433,True,True,245.0,"['Southern States', 'United States', 'Georgia', 'Africa', 'Tennessee']","['Fiction & Literature', 'Blacks', 'social life and customs', 'songs and music', 'Lesbian fiction', 'Epistolary fiction', 'Fiction', 'African American women', 'Sisters', 'Adult child sexual abuse victi', 'Abused wives', 'Domestic fiction', 'Accessible book', 'Protected DAISY', 'National Book Award Winner', 'award:national_book_award=1983', 'award:national_book_award=fict', 'American fiction', 'African American authors', 'In library', 'Social conditions', 'open_syllabus_project', 'Long Now Manual for Civilizati']",1982,"['New York, USA']",1995713,The Color Purple,,4.19,Hardcover,257,42,The Color Purple,
b_0151191530_8221433,Alice Walker,The Color Purple,https://en.wikipedia.org/wiki/The_Color_Purple,0,[],0151191530,8221433,True,True,245.0,"['Southern States', 'United States', 'Georgia', 'Africa', 'Tennessee']","['Fiction & Literature', 'Blacks', 'social life and customs', 'songs and music', 'Lesbian fiction', 'Epistolary fiction', 'Fiction', 'African American women', 'Sisters', 'Adult child sexual abuse victi', 'Abused wives', 'Domestic fiction', 'Accessible book', 'Protected DAISY', 'National Book Award Winner', 'award:national_book_award=1983', 'award:national_book_award=fict', 'American fiction', 'African American authors', 'In library', 'Social conditions', 'open_syllabus_project', 'Long Now Manual for Civilizati']",1982,"['New York, USA']",1995713,The Color Purple,,4.19,Hardcover,257,42,The Color Purple,
b__365953,Graham Greene,The Comedians (novel),https://en.wikipedia.org/wiki/The_Comedians_(novel),0,[],,365953,True,False,,,,,,,,,,,,,,
b_9781846057151_,,The Confession_(novel),https://en.wikipedia.org/wiki/The Confession_(novel),1,['The Confession'],9781846057151,,True,False,,,,,,,,,,,,,,
b_0340733373_59510670,John le Carré,The Constant Gardener,https://en.wikipedia.org/wiki/The_Constant_Gardener,0,[],0340733373,59510670,True,True,512.0,"['Lake Turkana in Nairobi', 'Kenya', 'Nigeria']","['Fiction', 'Corrupt practices', 'Corporations', 'International business enterpr', 'Murder', 'Investigation', 'Large type books', 'Protected DAISY', 'In library', 'pharmeceutical jungle']","January 4, 2001",,914235,The Constant Gardener,,3.79,Hardcover,58,11,The Constant Gardener,
b__1011639873,Nicholas Monsarrat,The Cruel Sea (novel),https://en.wikipedia.org/wiki/The_Cruel_Sea_(novel),0,[],,1011639873,True,False,,,,,,,,,,,,,,
b_0385504209_50920659,Dan Brown,The Da Vinci Code,https://en.wikipedia.org/wiki/The_Da_Vinci_Code,0,[],0385504209,50920659,True,True,454.0,"['Paris (France)', 'London (UK)', 'Paris', 'Musée du Louvre', 'London', 'France', 'Harvard University', 'Depository Bank of Zurich', 'Vatican', 'Opus Dei Center', 'Rosslyn Chapel', 'La Pyramide Inversée', 'Westminster Abbey', 'Britain']","['hieros gamos', 'Priory of Sion', 'Holy Grail', 'Vitruvian Man', 'Fibonacci sequence', 'safe deposit boxes', 'Internet Archive Wishlist', 'spiritual fiction', 'mystery & suspense', 'suspense & thriller', 'Templars', 'Manuscripts', 'Last Supper in art', 'Symbolism in architecture', 'suspense fiction', 'adventure fiction', 'Catholics', 'puzzles', 'International thriller', 'Code and cipher stories', 'Mystery fiction', 'crimes against art museum cura', 'secret societies', 'cryptographers', 'grail', 'art appreciation', 'fiction', 'thrillers', 'suspense', 'Historical Mystery & Detective', 'Religious fiction', 'Protected DAISY', 'Accessible book', 'Mystery', 'Aventures', 'In library', 'Popular Print Disabled Books', 'Religious articles', 'Crimes against', 'Romans', 'Appreciation', 'Occultisme', 'Art museum curators', 'Secret societies', 'Cryptographers', 'Fiction', 'Grail', 'Sociedades secretas', 'Grial', 'Ficción', 'Robert Langdon (Fictitious cha', 'Novela']",2003 April,"['New York, USA']",44145117,The Da Vinci Code,eng,3.83,Hardcover,38,1,The Da Vinci Code,
b_9780571224265_65468278,David Peace,The Damned Utd,https://en.wikipedia.org/wiki/The_Damned_Utd,0,[],9780571224265,65468278,True,True,256.0,,"['In library', 'Literature', 'Leeds United (Soccer team)', 'Fiction', 'OverDrive', 'Social conditions', 'Soccer']","August 17, 2006",,984023,The Damned UTD,,4.12,Paperback,54,5,The Damned Utd,
b_1582342245_,Alan Glynn,The Dark Fields,https://en.wikipedia.org/wiki/The_Dark_Fields,0,[],1582342245,,True,True,341.0,,"['In library', 'Drug abuse', 'Protected DAISY', 'Fiction', 'Genius', 'Freelance journalism']",2001,['New York'],2078653,The Dark Fields,,3.82,Hardcover,30,8,The dark fields,
b_1_50597816,Susan Cooper,The Dark Is Rising Sequence,https://en.wikipedia.org/wiki/The_Dark_Is_Rising_Sequence,0,[],1,50597816,True,True,,,,2006,,,,,,,,,A French Restoration,
b_1_50597816,Susan Cooper,The Dark is Rising Sequence,https://en.wikipedia.org/wiki/The_Dark_is_Rising_Sequence,0,[],1,50597816,True,True,,,,2006,,,,,,,,,A French Restoration,
b_0091073901_213704,Frederick Forsyth,The Day of the Jackal,https://en.wikipedia.org/wiki/The_Day_of_the_Jackal,0,[],0091073901,213704,True,True,358.0,,"['Assassination attempts', 'Fiction', 'Protected DAISY', 'In library']",1996,['London'],982001,The Day of the Jackal,eng,4.26,Hardcover,29,9,The day of the Jackal,
b_9780451523488_22865781,Nathanael West,The Day of the Locust,https://en.wikipedia.org/wiki/The_Day_of_the_Locust,0,[],9780451523488,22865781,True,True,204.0,"['Calif.) Hollywood (Los Angeles', 'California', 'Hollywood (Los Angeles, Calif.', 'Los Angeles']","['Fiction', 'Motion picture industry']",1983,['New York'],113441,The Day of the Locust,eng,3.77,Paperback,17319,551,The day of the locust,"OrderedDict([('author', [OrderedDict([('id', '65685'), ('name', 'Nathanael West'), ('role', None), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1200370202p5/65685.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1200370202p2/65685.jpg')])), ('link', 'https://www.goodreads.com/author/show/65685.Nathanael_West'), ('average_rating', '3.79'), ('ratings_count', '34470'), ('text_reviews_count', '1912')]), OrderedDict([('id', '14030'), ('name', 'Alfred Kazin'), ('role', 'Introduction by'), ('image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1285316176p5/14030.jpg')])), ('small_image_url', OrderedDict([('@nophoto', 'false'), ('#text', 'https://images.gr-assets.com/authors/1285316176p2/14030.jpg')])), ('link', 'https://www.goodreads.com/author/show/14030.Alfred_Kazin'), ('average_rating', '3.79'), ('ratings_count', '35071'), ('text_reviews_count', '1774')])])])"
b_071810093_152201380,John Wyndham,The Day of the Triffids,https://en.wikipedia.org/wiki/The_Day_of_the_Triffids,0,[],071810093,152201380,True,False,,,,,,,,,,,,,,
b_9780670260775_,Stephen King,The Dead Zone (novel),https://en.wikipedia.org/wiki/The_Dead_Zone_(novel),0,[],9780670260775,,True,True,426.0,"['New England', 'Iowa', 'Maine', 'Carmel', 'California', 'Ridgeway', 'New Hampshire', 'Phoenix']","['brain tumors', 'rifles', 'human shields', 'assassination', 'procrastination', 'murder', 'Federal Bureau of Investigatio', 'car bombs', 'United States House of Represe', 'mayors', 'wheel of fortune', 'comas', 'high school teachers', 'precognition', 'brains', 'Clairvoyants', 'thrillers', 'Supernatural', 'Movie or Television Tie-In', 'suspense', 'horror fiction', 'science fiction', 'paranormal fiction', 'carnivals', 'good and evil', 'In library', 'American Horror tales', 'Open Library Staff Picks', 'Accessible book', 'Fiction in English', 'Fiction', 'Popular Print Disabled Books', 'OverDrive', 'Protected DAISY', 'Translations into Russian', 'Psychics', 'Horror', 'Horror tales']",1979,"['New York, USA']",1210787,The Dead Zone,eng,3.92,Hardcover,1344,131,The Dead Zone,
b_0006499090_33443698,Jacquelyn Mitchard,The Deep End of the Ocean,https://en.wikipedia.org/wiki/The_Deep_End_of_the_Ocean,0,[],0006499090,33443698,True,True,516.0,['Chicago (Ill.)'],"['Fiction', 'Missing children', 'Ficción', 'Niños desaparecidos', 'Accessible book', 'Protected DAISY', 'In library']",1997,['London'],104211,The Deep End Of The Ocean,,3.86,,32,3,The deep end of the ocean,
b_1400066336_,Kaui Hart Hemmings,The Descendants_(novel),https://en.wikipedia.org/wiki/The Descendants_(novel),1,['The Descendants'],1400066336,,True,True,283.0,['Hawaii'],"['Death', 'Families of royal descent', 'Family', 'Fiction', 'Literature', 'Mothers', 'OverDrive', 'Parent and child', 'Protected DAISY', 'Accessible book', 'New York Times bestseller', 'nyt:trade_fiction_paperback=20', 'Families']",,['New York'],968403,The Descendants,,3.82,Hardcover,15327,1827,The descendants,
b_1_,Roderick Thorp,The Detective (novel),https://en.wikipedia.org/wiki/The_Detective_(novel),0,[],1,,True,True,,,,2006,,,,,,,,,A French Restoration,
b_0767914767_55053886,Lauren Weisberger,The Devil Wears Prada (novel),https://en.wikipedia.org/wiki/The_Devil_Wears_Prada_(novel),0,[],0767914767,55053886,True,True,360.0,['New York (N.Y.)'],"['Fashion editors', 'In library', 'Popular Print Disabled Books', 'Women editors', 'Open Library Staff Picks', 'Accessible book', 'Periodicals', 'Fiction', 'Supervisors', 'Protected DAISY', 'Publishing']",2004,['New York'],,,,,,,,The Devil wears Prada,
b_0767914767_55053886,,The Devil Wears Prada_(novel),https://en.wikipedia.org/wiki/The Devil Wears Prada_(novel),1,['The Devil Wears Prada'],0767914767,55053886,True,True,360.0,['New York (N.Y.)'],"['Fashion editors', 'In library', 'Popular Print Disabled Books', 'Women editors', 'Open Library Staff Picks', 'Accessible book', 'Periodicals', 'Fiction', 'Supervisors', 'Protected DAISY', 'Publishing']",2004,['New York'],,,,,,,,The Devil wears Prada,
b_0671812521_,Morris L. West,The Devil's Advocate (West novel),https://en.wikipedia.org/wiki/The_Devil%27s_Advocate_(West_novel),0,[],0671812521,,True,True,,,,"December 2, 1978",,2446056,The Devil's Advocate,,3.89,,4,0,Devil's Advocate,
b_0671812521_,Morris L. West,The Devil's Advocate_(novel),https://en.wikipedia.org/wiki/The Devil's Advocate_(novel),1,"[""The Devil's Advocate""]",0671812521,,True,True,,,,"December 2, 1978",,2446056,The Devil's Advocate,,3.89,,4,0,Devil's Advocate,
